基金代码,degree,betweenness,closeness,eigenvector
FUZMMF,0.6758620689655171,0.0001667500664111342,0.7552083333333334,0.027566371170955
FUZMMA,0.8778325123152708,0.0003288756188756582,0.8911325724319579,0.03548014917241281
FUZMUU,0.7359605911330048,0.0001753957776479351,0.7911145752143414,0.030297460627555006
FUZMUF,0.7359605911330048,0.0001753957776479351,0.7911145752143414,0.030297460627555006
FUZMUZ,0.8600985221674876,0.0003504348391650583,0.8772687986171133,0.034665561102671834
FUZMXU,0.8995073891625615,0.0003268074567676518,0.9086839749328559,0.036294381953622085
FUZMXD,0.8354679802955665,0.00022820695152366976,0.8587140439932318,0.03424119885669229
FUZMFD,0.7359605911330048,0.0001753957776479351,0.7911145752143414,0.030297460627555006
FUZMAS,0.5497536945812808,9.550405326850656e-05,0.6895380434782609,0.022564425653886933
FUZMZF,0.7724137931034483,0.00022785743121129026,0.8146067415730337,0.031536744433502344
FUZUUF,0.8945812807881772,0.00037613561653329527,0.9046345811051694,0.035996404924733195
FUZUIZ,0.6709359605911329,0.00010903207096327807,0.7524091919940696,0.027897922826139183
FUZUFM,0.7714285714285714,0.00018065335048452838,0.813953488372093,0.03183718895226789
FUZUFD,0.8945812807881772,0.0003343182759118022,0.9046345811051694,0.03608628820306133
FUZUAU,0.8374384236453202,0.0003848138860685798,0.8601694915254238,0.03336700369816913
FUZUAI,0.7852216748768472,0.0002484054217552853,0.8231954582319546,0.03194563834893564
FUZUAF,0.5783251231527093,0.00017471763378261305,0.7033957033957033,0.023006496091399938
FUZUZU,0.48768472906403937,9.58483829181725e-05,0.6612377850162866,0.019641913945979108
FUZUZF,0.831527093596059,0.0003883788991486151,0.8558178752107926,0.03319293735766734
FUZUZD,0.8128078817733989,0.0003535406600521527,0.8423236514522822,0.03245345855466346
FUZUZA,0.605911330049261,0.0002328063795753146,0.7173144876325088,0.023694099198283886
FUZXUX,0.49064039408866994,9.659976804814421e-05,0.662532637075718,0.019763890951989237
FUZDPX,0.9054187192118226,0.00036265004881863447,0.9135913591359136,0.03638957192508415
FUZDPP,0.9113300492610836,0.00039408074564964424,0.918552036199095,0.03657304366863412
FUZDFU,0.9330049261083743,0.0003848708950316068,0.9372114496768237,0.03739907029938982
FUZDDA,0.9399014778325122,0.00041052234503681463,0.9433085501858736,0.037548907635261114
FUZDSM,0.8502463054187192,0.00026562619661429123,0.869751499571551,0.0345880759204434
FUZDSX,0.8275862068965517,0.0002852781493636503,0.8529411764705882,0.03348041263455838
FUZDSI,0.8226600985221674,0.000227452245051207,0.8493723849372385,0.033655583500971524
FUZDSZ,0.9103448275862068,0.00035439642599327076,0.9177215189873418,0.03665587180728532
FUZDAA,0.92807881773399,0.00038896679191813966,0.9329044117647058,0.037153626013553306
FUZDZX,0.786206896551724,0.0002821513833228058,0.8238636363636364,0.03154554685387754
FUZDZP,0.786206896551724,0.0002821513833228058,0.8238636363636364,0.03154554685387754
FUZDZS,0.9152709359605911,0.000399292227546286,0.92188919164396,0.036537519653325946
FUZSUX,0.9113300492610836,0.00039366685382882495,0.918552036199095,0.03640066574781169
FUZSXS,0.9182266009852216,0.000412441170226921,0.924408014571949,0.036623242859578915
FUZSID,0.92807881773399,0.00038896679191813966,0.9329044117647058,0.037153626013553306
FUZSSI,0.8610837438423644,0.0003313380104904153,0.8780276816608996,0.03469527932767872
FUZSSA,0.9182266009852216,0.00040878692691366796,0.924408014571949,0.036639510187022814
FUZZUF,0.8325123152709359,0.0001915089855304413,0.8565400843881856,0.03438255797864426
FUZZXZ,0.6995073891625615,0.00019424993596871198,0.7689393939393939,0.028294003008425526
FUZZSU,0.9182266009852216,0.0005207878318505398,0.924408014571949,0.03620758948345054
FIMMMD,0.8630541871921181,0.00023871855038308642,0.8795493934142115,0.035344367982552395
FIMMUU,0.90935960591133,0.00037206663393396614,0.916892502258356,0.0364479413643795
FIMMUZ,0.9123152709359605,0.0003484162570518884,0.9193840579710145,0.0367524024648781
FPMMMX,0.9763546798029555,0.0005983309471001387,0.9769008662175168,0.03828942336242436
FPMMMI,0.8403940886699507,0.0003114134311235405,0.8623619371282922,0.03375273574165329
FPMMMA,0.6955665024630542,0.0001338362830187541,0.7666163141993958,0.028753037627045494
FPMMUM,0.7073891625615762,0.00014507430173953296,0.7736280487804879,0.02914949032415011
FSMMMS,0.9034482758620689,0.00034350948273562077,0.9119496855345912,0.036420352832124164
FSUMMX,0.864039408866995,0.0003267538413723203,0.8803122289679098,0.03482594390190033
FAMMMD,0.6807881773399014,0.00010840620940779292,0.7580283793876027,0.02841416900256577
FAMMMS,0.9270935960591132,0.0003955386704885434,0.9320477502295684,0.037127131097029864
FAMMMA,0.8453201970443349,0.0002948027062209183,0.8660409556313993,0.03422575860241556
FAMMMZ,0.32118226600985217,3.762422934929342e-05,0.5956572769953051,0.012693505356190155
FAXMMI,0.5891625615763546,0.00014002894548946254,0.7087988826815642,0.02384276681893379
DUMMMP,0.7182266009852216,0.0002492197495656158,0.7801691006917756,0.0287054652272942
DUMMMD,0.8334975369458127,0.00032666690706641653,0.8572635135135135,0.03350440615797232
DDMMUM,0.8857142857142857,0.0002911122568062617,0.8974358974358975,0.03599792089631682
DSUMUM,0.7724137931034483,0.00029054210345469384,0.8146067415730337,0.030880358369254943
DSUMIM,0.8689655172413793,0.00025138834610043186,0.8841463414634146,0.03545281257496199
DZMMMP,0.9211822660098521,0.00038896977859867574,0.9269406392694064,0.03698612709750793
DZMMMS,0.8975369458128079,0.00035148963519796185,0.9070598748882931,0.03610980257991783
DZMMMA,0.4423645320197044,6.594123123598422e-05,0.6419987349778621,0.017983851140520483
DZMMUU,0.8137931034482758,0.0002949594367760583,0.8430232558139535,0.032856917357622556
SIMMMU,0.9517241379310344,0.0004914376155189549,0.9539473684210527,0.03768709025191924
SIMMMX,0.8581280788177339,0.00025459077097052425,0.8757549611734253,0.03494771590890304
SPMMMU,0.92807881773399,0.00039573130864306843,0.9329044117647058,0.037116342970101746
SDXMMU,0.9408866995073891,0.0004131637038537548,0.9441860465116279,0.03756630586861069
ADMMUA,0.8305418719211822,0.00020641598632739193,0.8550968828980623,0.034111386431587426
ASUMMI,0.9487684729064039,0.0004603163623253016,0.9512652296157451,0.0376954138775834
MXMMMU,0.3231527093596059,4.7828220352372366e-05,0.5963572267920094,0.012622614469130518
MXMMUF,0.922167487684729,0.00039746972941451697,0.9277879341864717,0.03694910383246275
MXMMXX,0.7300492610837438,0.00025664705404438294,0.7874321179208689,0.02927920195669413
MMAXDU,0.9083743842364531,0.00037166155861539826,0.9160649819494585,0.03647195928953053
MMAXSI,0.8857142857142857,0.00029529710946293256,0.8974358974358975,0.035939110481275946
MMAXSD,0.6600985221674877,0.00011774407394235973,0.7463235294117647,0.027482011914566434
MMAXSS,0.7773399014778325,0.00022141868805698487,0.8178887993553586,0.031592298124712655
MMAXAD,0.8610837438423644,0.0002923692319301421,0.8780276816608996,0.03492667676643106
MMAXZP,0.7832512315270935,0.00026227117772958865,0.8218623481781376,0.03168824175018772
MMAXZS,0.8679802955665024,0.000322966791121472,0.8833768494342907,0.03497635062099112
MMAIMD,0.8719211822660098,0.0002836964071676089,0.8864628820960698,0.03531309303711754
MMAIMA,0.9152709359605911,0.00037141817899145364,0.92188919164396,0.036844086509007654
MMAIUU,0.8788177339901477,0.0002759759978768322,0.8919156414762741,0.0357720869925658
MMAIUP,0.9665024630541871,0.000523351918001902,0.9675881792183031,0.03809451510904077
MMAIXA,0.8147783251231526,0.0002162828598288093,0.8437240232751455,0.03338481555910932
MMAISM,0.3231527093596059,4.618973133297126e-05,0.5963572267920094,0.012671311306134077
MMAISX,0.9241379310344827,0.0004413692747002891,0.9294871794871795,0.03670104979909147
MMAIAU,0.8472906403940886,0.0002773500843604778,0.8675213675213675,0.03442423423477569
MMAIAX,0.8817733990147782,0.0003252667163196703,0.8942731277533039,0.035555947542034186
MMAPAM,0.8374384236453202,0.0002605668125217187,0.8601694915254238,0.03400497594157736
MMAFXD,0.8945812807881772,0.00030814018447873365,0.9046345811051694,0.03626848412206923
MMAFXA,0.9152709359605911,0.00035356230350249313,0.92188919164396,0.03683000271831559
MMAFFF,0.8985221674876847,0.0003572764949900409,0.907871198568873,0.036105484121432045
MMADUA,0.5625615763546797,6.72454014733345e-05,0.6956819739547635,0.02348731439117907
MMADIA,0.7251231527093596,0.00021912853153215677,0.7843894899536321,0.029282307953082072
MMADFF,0.7251231527093596,0.00020103700410121247,0.7843894899536321,0.02944532277552179
MMADFS,0.8916256157635467,0.0003939926989317702,0.9022222222222223,0.03560283566715709
MMADSU,0.8344827586206895,0.00023379236780553877,0.8579881656804734,0.03410860610694958
MMAAUZ,0.8788177339901477,0.0002835880641229414,0.8919156414762741,0.03575797908015169
MMAADM,0.9231527093596058,0.000406296185217195,0.9286367795059469,0.03687499867356409
MMAAZU,0.8798029556650245,0.00031660996335947984,0.8927000879507476,0.03554899536324709
MMAZMU,0.876847290640394,0.00025402437597798333,0.8903508771929824,0.03582745197460963
MMAZMI,0.7359605911330048,0.00018203689766196346,0.7911145752143414,0.030142166038992602
MMAZIP,0.9458128078817734,0.00048264317524134595,0.9485981308411215,0.03750871108784164
MMAZPZ,0.9152709359605911,0.0003367575007149378,0.92188919164396,0.036896081220967956
MMAZFP,0.8482758620689654,0.0002963807624654886,0.8682634730538922,0.03456220563349434
MMAZFF,0.9133004926108373,0.0003987492061432386,0.9202175883952856,0.036506178321201725
MMAZFA,0.8738916256157635,0.0002638600220453185,0.8880139982502188,0.03561736125646577
MMAZDZ,0.7901477832512315,0.00022451876616916047,0.8265472312703583,0.03217266498667272
MMAZSA,0.9073891625615763,0.0003411909222661183,0.915238954012624,0.03667050688738486
MMAZAI,0.8876847290640394,0.00038509481679937043,0.8990256864481843,0.035552564548205566
MMZMXI,0.7123152709359606,0.00025379243352656027,0.7765876052027544,0.02857436571560898
MMZMPZ,0.7743842364532019,0.00027188440045274796,0.8159163987138264,0.031295091329840256
MMZMFF,0.9192118226600985,0.0003639752279809432,0.9252506836827712,0.03695284908458612
MMZMAF,0.9753694581280787,0.0005392508773542398,0.9759615384615384,0.03837158353481321
MMZMZX,0.8285714285714285,0.00027945176670357406,0.8536585365853658,0.03357712219635392
MMZUPU,0.8965517241379309,0.00033660828639434944,0.90625,0.036136950890182706
MMZUPS,0.7241379310344827,0.0001789258280057925,0.7837837837837838,0.02973605487118555
MMZUZM,0.876847290640394,0.0002897838480072398,0.8903508771929824,0.03562791474114308
MMZXUM,0.8591133004926108,0.0003051491946154508,0.8765112262521589,0.034673307990249785
MMZIUX,0.9182266009852216,0.00032990275660200037,0.924408014571949,0.03706535408883136
MMZIUS,0.8807881773399014,0.0003658048864200852,0.8934859154929577,0.035444935008993185
MMZIUA,0.9369458128078817,0.0004558780401589736,0.9406858202038925,0.037187880936926855
MMZIDM,0.8305418719211822,0.0002667882937106944,0.8550968828980623,0.03367208399253682
MMZIDX,0.9044334975369458,0.0003668533416452502,0.9127697841726619,0.036337280094096716
MMZIDP,0.922167487684729,0.00045138988362053434,0.9277879341864717,0.0366100556895182
MMZISD,0.7044334975369457,0.00024864028005901635,0.7718631178707225,0.028163186008526953
MMZIAM,0.8817733990147782,0.0003671256866583561,0.8942731277533039,0.03532012478197642
MMZIZA,0.787192118226601,0.00024068492315014385,0.8245329000812348,0.03199077347849005
MMZPSP,0.9014778325123152,0.00042739447203169996,0.9103139013452914,0.03599384422654096
MMZPAD,0.7891625615763547,0.00023220765575337403,0.8258746948738812,0.032295933253625134
MMZPAA,0.8798029556650245,0.0003351269218275846,0.8927000879507476,0.03531431071945802
MMZFXS,0.8541871921182266,0.00022591043254589565,0.8727429062768701,0.035071791900781656
MMZFPA,0.9014778325123152,0.0003291060903428836,0.9103139013452914,0.03641294516173391
MMZDDU,0.9310344827586207,0.0003770314203694086,0.9354838709677419,0.037336338772287155
MMZDAA,0.8088669950738916,0.00029387523897219644,0.8395368072787428,0.03254887775322759
MMZSFM,0.9103448275862068,0.0003558621175074051,0.9177215189873418,0.036588028138401466
MMZAMA,0.851231527093596,0.00031069377248565017,0.8704974271012007,0.03430027650177096
MMZAPM,0.9546798029556649,0.0005056918174025083,0.9566446748350612,0.037749794905206385
MMZADU,0.9408866995073891,0.0004755697453133239,0.9441860465116279,0.037304348811674645
MMZADZ,0.8788177339901477,0.00038376557730546395,0.8919156414762741,0.03519598111284603
MPMMUU,0.92807881773399,0.0004284535439273413,0.9329044117647058,0.0371413080124493
MPMMIF,0.934975369458128,0.00047831076807578344,0.938945420906568,0.0370581886481997
MFMMMZ,0.7103448275862069,0.00019309165333476658,0.7754010695187166,0.029004779112352466
MFMMUP,0.9556650246305418,0.0005220198916870738,0.9575471698113207,0.037757595236951824
MSMMMD,0.8502463054187192,0.00022866844636532476,0.869751499571551,0.03484549970758944
MSMMUA,0.8748768472906403,0.0002749767055039462,0.8887915936952715,0.03562566085603757
MSMMXX,0.8926108374384236,0.0003055835423041771,0.9030249110320284,0.036154759534195384
MZMMMU,0.5714285714285714,0.0001442000494229777,0.7,0.02308344067904718
MZMMMI,0.9704433497536945,0.0005048039268328746,0.9712918660287081,0.03830803975954624
MZMMUD,0.7566502463054187,0.0001932722675771942,0.8042789223454834,0.031064917527223217
UMMMXM,0.8679802955665024,0.00024150525846047734,0.8833768494342907,0.035510259282632184
UMMMXD,0.9211822660098521,0.00035097114808788673,0.9269406392694064,0.037055144503689526
UUMMMF,0.7921182266009852,0.00033059231822694566,0.8278955954323002,0.03150242169236547
UUMMUF,0.8266009852216748,0.00023911803100238593,0.852225020990764,0.03381717608181248
UUMMXF,0.7034482758620689,0.00019757947187209552,0.7712765957446809,0.0287048219429366
UXUMMA,0.922167487684729,0.000369185890745846,0.9277879341864717,0.03705766252898778
UFMUMI,0.9103448275862068,0.00037926352869986396,0.9177215189873418,0.036537647216573495
UFMZDA,0.9192118226600985,0.0004047889452508717,0.9252506836827712,0.036841158841199144
UFUMMU,0.8935960591133004,0.0003780943928861348,0.9038290293855743,0.035761028880928726
UDMUMF,0.9241379310344827,0.0005437437081591805,0.9294871794871795,0.03630264124426762
UDMUMD,0.8955665024630541,0.000503006554543527,0.9054415700267618,0.03525293519141914
UDMUXS,0.870935960591133,0.0002517936079429105,0.8856893542757417,0.035596887460820036
UDMXUX,0.90935960591133,0.0003509659531440298,0.916892502258356,0.036592293566869334
UDMXUF,0.32413793103448274,4.8653332816032285e-05,0.5967078189300411,0.012652484763751243
UDMXXU,0.4817733990147783,9.633050427639207e-05,0.6586632057105776,0.019437055804282323
UDMXXI,0.7999999999999999,0.0002496730915868471,0.8333333333333334,0.032491952922504785
UDMXXF,0.683743842364532,0.0001558506343067412,0.7597305389221557,0.028079920744713927
UDMIXP,0.9379310344827585,0.0005108321848813656,0.9415584415584416,0.03703040852606056
UDMPXU,0.9576354679802955,0.0005253453354074776,0.9593572778827977,0.03781875154050728
UDMFUX,0.9182266009852216,0.0003791171739046617,0.924408014571949,0.03683454065552215
UDMDMF,0.8433497536945812,0.000212717696932961,0.8645655877342419,0.03467738878342562
UDMDUI,0.5704433497536945,0.0001773015199461343,0.6995175740868367,0.022711214264974584
UDMDXP,0.8916256157635467,0.0003166129532822377,0.9022222222222223,0.03613453804511781
UDMDPX,0.5635467980295567,0.0001752621803006467,0.696159122085048,0.02233578978357758
UDMZUZ,0.43743842364532015,0.00013519820010263138,0.6399747793190416,0.016846901369393406
UDMZXU,0.7142857142857142,0.00019192517765482384,0.7777777777777778,0.029065996246789648
UDMZXD,0.9192118226600985,0.00047379950701681596,0.9252506836827712,0.03647703366355429
UDUMXA,0.6768472906403941,0.00014500502365895888,0.7557706626954579,0.027878210690614153
UDUXUZ,0.741871921182266,0.00017109551001864772,0.7948316366483946,0.030551387541283538
UDUXIX,0.6935960591133005,0.000162082580340848,0.7654600301659125,0.028568907042429884
UDUDMD,0.889655172413793,0.000332908219464072,0.9006211180124224,0.03582675535475109
UDUDXA,0.40886699507389157,8.351633096877653e-05,0.628482972136223,0.01623109092327136
UDUSMD,0.9054187192118226,0.00036711923605725947,0.9135913591359136,0.03636405310941612
UDUAUM,0.3733990147783251,9.488145399777602e-05,0.6147789218655361,0.014430453194406967
UDUAIS,0.9379310344827585,0.0003914262433487716,0.9415584415584416,0.037542959427765595
UDUZUM,0.8660098522167488,0.000370356036925565,0.8818418766290183,0.034589302569872964
UDUZUX,0.8344827586206895,0.00037271432830726826,0.8579881656804734,0.03332561592976341
UDXXMZ,0.9477832512315271,0.00044411347695259043,0.950374531835206,0.03769817071214642
UDXSMI,0.6236453201970443,0.00012353874986346223,0.7265569076592698,0.025571456514602256
UDXSUS,0.9192118226600985,0.0004054492500463495,0.9252506836827712,0.03676226961586889
UDIFMI,0.922167487684729,0.0004490773422142734,0.9277879341864717,0.036668559506760616
UDIAMU,0.8275862068965517,0.0001797777460454508,0.8529411764705882,0.03428863022010617
UDIAMF,0.8472906403940886,0.00021025499173383928,0.8675213675213675,0.03491584638007375
UDIAMZ,0.838423645320197,0.0001990021396759034,0.8608990670059372,0.03463554516910945
UDPPMX,0.40591133004926105,9.823478653088283e-05,0.6273176761433868,0.0157121163513955
UDFIUS,0.8857142857142857,0.00031523588195353383,0.8974358974358975,0.03587386528314987
UDFFXM,0.4699507389162561,9.249803826286431e-05,0.6535737282678686,0.018857540611164434
UDDMMZ,0.8216748768472906,0.00028036429430895553,0.8486622073578596,0.0332060665102599
UDDMUU,0.8935960591133004,0.00037253508641138386,0.9038290293855743,0.03577606097070668
UDDMXS,0.7704433497536946,0.00023921443384224074,0.813301282051282,0.031232305501119422
UDDAMU,0.8059113300492611,0.00028267588847104774,0.8374587458745875,0.03261371371375831
UDSFMD,0.7527093596059112,0.00026643440780672206,0.80173775671406,0.030124209834811608
UDAUMU,0.7408866995073891,0.00014803644423574546,0.7942097026604069,0.030872626331140178
UDAUMP,0.8463054187192117,0.00018974507147565347,0.8667805294619982,0.03498108105659075
UDAXMI,0.2206896551724138,3.136366913220975e-05,0.562015503875969,0.008452237769816101
UDAFMU,0.6916256157635468,0.00020413090979418347,0.7643072289156626,0.028000030346329943
UDZUMU,0.9418719211822659,0.0004507176306020914,0.9450651769087524,0.037469466362138784
UDZUMX,0.9044334975369458,0.00042635227682172864,0.9127697841726619,0.03621996311864989
UAMMMI,0.9546798029556649,0.0004883100466699122,0.9566446748350612,0.037849818059098796
XMXMMF,0.9379310344827585,0.0003988279255751004,0.9415584415584416,0.03751974204139577
XMDMMX,0.7192118226600984,0.00025735483481119213,0.7807692307692308,0.028820827540362085
XMDMMZ,0.7842364532019703,0.000251516376172513,0.8225283630470016,0.031809679953780375
XUMMMU,0.8738916256157635,0.00035386506151308735,0.8880139982502188,0.03509896880245494
XUMMMA,0.8325123152709359,0.00025720876973027104,0.8565400843881856,0.03392947663566627
XUIMMU,0.7517241379310344,0.0002827725648329316,0.8011049723756906,0.03004394051648889
XUIMMX,0.734975369458128,0.00023986447156661058,0.7904984423676013,0.02983073104956196
XUIMMI,0.7625615763546797,0.00026226644511627515,0.8081210191082803,0.030894424206123892
XUIMMD,0.7655172413793103,0.00024195978032327833,0.8100558659217877,0.031036988218051315
XUIMMA,0.8729064039408866,0.0003319689357727242,0.8872377622377622,0.03528416335478433
XUSMUM,0.7832512315270935,0.00023652265334617357,0.8218623481781376,0.031834990526276384
XUSMUI,0.8068965517241379,0.0002587174309500804,0.838150289017341,0.03285705086789658
XUSMXM,0.8857142857142857,0.0003091421032276846,0.8974358974358975,0.03587510157501642
XUSMXU,0.9369458128078817,0.0004327086345848135,0.9406858202038925,0.03743135452545452
XIIMMU,0.864039408866995,0.0002887603574013911,0.8803122289679098,0.03510670548946516
XIIMMD,0.8453201970443349,0.0002944250085779266,0.8660409556313993,0.03413864119853832
XPMMXX,0.49064039408866994,0.00010895612975145775,0.662532637075718,0.01958457946800303
XFSMXM,0.7980295566502462,0.00033103964047004,0.8319672131147541,0.03183528722741538
XFSMSM,0.6482758620689655,0.0001238119241179614,0.7397959183673469,0.026784866714020583
XDMUMP,0.8197044334975369,0.00016705086588137232,0.8472454090150251,0.034024782041856334
XDMUUM,0.8059113300492611,0.0001691298436413324,0.8374587458745875,0.03336015184112367
XDMUUD,0.8817733990147782,0.00027718531994667245,0.8942731277533039,0.03590492718121
XSMMMF,0.8463054187192117,0.0002417998828661862,0.8667805294619982,0.03463972218924614
XSMMMD,0.9172413793103448,0.00035404068910258415,0.9235668789808917,0.036902150624563326
XSMMMS,0.8620689655172413,0.00024723857257870054,0.8787878787878788,0.0352448487838219
XSMMXU,0.7970443349753694,0.0002281926855194465,0.8312858312858313,0.03254169826618936
XSMMXX,0.8236453201970443,0.00027341471156265925,0.8500837520938024,0.03339889334512314
XSMMFM,0.8502463054187192,0.00024509517667011227,0.869751499571551,0.03479017966477711
XZMMMX,0.7852216748768472,0.00026248691068785725,0.8231954582319546,0.03185788876271458
XZMMMA,0.8561576354679802,0.0003152763586302733,0.8742463393626184,0.03462293410344534
XZMMUU,0.43448275862068964,7.60414157638126e-05,0.6387665198237885,0.017433916129257297
XZMMUP,0.8157635467980295,0.0002724827438869137,0.8444259567387687,0.033003496020767124
IUMIFA,0.8886699507389162,0.0003689739871633086,0.899822695035461,0.03569135765805535
IXMMMF,0.7369458128078817,0.00014460145013817736,0.7917316692667706,0.030650297292354304
IXMMMD,0.8049261083743842,0.0003046176574687403,0.8367683429513603,0.032348240278991455
IPMMMS,0.8926108374384236,0.00037408195386260377,0.9030249110320284,0.03586868927902575
IFMMMZ,0.9507389162561576,0.0004356034910936388,0.9530516431924883,0.03784286800504485
IDMMUM,0.8857142857142857,0.00045288358116627977,0.8974358974358975,0.03508474301680984
IDMMUU,0.7645320197044334,0.000193400644662179,0.8094098883572568,0.03131741758569256
IDMMUD,0.8660098522167488,0.0002757686914323452,0.8818418766290183,0.03521820693026449
ISMMXS,0.9615763546798028,0.0004932746308730624,0.9629981024667932,0.03802478608714174
ISSXPM,0.7586206896551724,0.0001715464335380058,0.8055555555555556,0.031301575020881406
IZAMMU,0.8354679802955665,0.0003922205285418309,0.8587140439932318,0.03339053015165291
